All traffic signals
PX,Main,Mid Block,Side 1,Side 2,Private Access,Additional Info,Geo ID,Node ID,X,Y,Latitude,Longitude,Activation Date,Signal System,Non system,Mode of Control,Pedestrian Walk speed,APS,Transit Preempt,Fire preempt,Rail preempt,No. of Signalized Approaches
"1408","LAKE SHORE BLVD W","","REES ST","","","","12763897","13468195","313898.3","4833115.9","43.63994","-79.387","1981-12-21 00:00:00.0","SCOOT","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"1409","JANE ST","","BEVERLY HILLS DR","PRIVATE ACCESS","","","6052297","13455332","304126.87","4841903.01","43.71912","-79.50813","1981-12-16 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
"1410","YONGE ST","","BELSIZE DR","","","","7274604","13458124","313082.88639","4839821.750058","43.70033","-79.39703","1981-12-21 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"1411","PHARMACY AVE","","INNISWOOD DR","","","","110901","13451832","320644.149","4844174.009","43.73937","-79.30308","1981-12-30 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"1412","RENFORTH DR","","CONVAIR DR","","","","14171531","13463579","297260.516","4836698.172","43.6722","-79.59333","1982-01-13 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1413","BIRCHMOUNT RD","","MCNICOLL AVE","","","","5158941","13442651","319976.9382","4851870.0041","43.80866","-79.31115","1982-01-28 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1414","STEELES AVE W","","BLACK HAWKWAY","NEW WESTMINSTER DR","","","437104","13444956","308193.9127","4849766.0352","43.78988","-79.45762","1982-01-20 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"1415","YONGE ST","130m SOUTH OF","EGLINTON AVE W","","","EGLINTON BUS EXIT","14230407","0","312995.785","4840405.501","43.70542","-79.39809","1982-02-25 00:00:00.0","TransSuite","","PED","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","","","2"
"1416","YONGE ST","","GLOUCESTER ST","IRWIN AVE","","","4907227","13464071","314037.63","4836073.43","43.66656","-79.38523","1982-02-26 00:00:00.0","SCOOT","","SAP","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"1417","FRONT ST W","","JOHN ST","PRIVATE ACCESS","","","10598276","13467695","313762.05","4833564.72","43.64398","-79.38873","1982-03-03 00:00:00.0","MTSS","","FXT","1.0 m/s (FDW based on 3/8th, 5/8th rule)","1","","","","4"
"1418","JANE ST","","BLACK CR N JANE ST RAMP","","","NORTH INTERSECTION","446098","13456360","304265.72394","4841195.16388","43.71272","-79.50642","1982-04-06 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","3"
"1419","MARKHAM RD","","GREENBRAE CRCT","GREENHOLM CRCT","","","8745722","13448232","326825.738","4846730.045","43.76222","-79.22624","1982-05-10 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1420","BLACK CREEK DR","","TRETHEWEY DR","","","","8028","13459347","305904.14","4839185.06","43.69463","-79.48612","1982-04-06 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1421","BLACK CREEK DR","","TODD BAYLIS BLVD","PRIVATE ACCESS","CORONATION PARK ACCESS","","8312","13459970","306084.51","4838791.47","43.69111","-79.48386","1982-04-06 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1422","BLACK CREEK DR","","EGLINTON AVE W","","","","8548","13460466","306164.45","4838491.47","43.68839","-79.48285","1982-04-10 00:00:00.0","SCOOT","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1423","NEILSON RD","","MILITARY TRL","","","","106362","13444720","328257.75","4849598","43.78799","-79.20834","1982-10-06 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1424","ALBION RD","","ARMEL CRT","PRIVATE ACCESS","CHURCH PARKING LOT","","20046145","20046140","301097.387","4842145.251","43.72135","-79.54575","1982-06-15 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1425","QUEEN ST W","","BROCK AVE","","","","10784585","13468080","310240.61","4833283.82","43.64149","-79.43236","1982-06-16 00:00:00.0","Awaiting TransSuite Control","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","3"
"1426","COLLEGE ST","","CLINTON ST","","","","10865100","13465966","311730.95","4834811.5","43.65526","-79.41387","1982-06-17 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
"1427","SHEPPARD AVE W","","SENTINEL RD","","","","6002161","13451553","305440.72","4844632.75","43.7437","-79.49182","1982-06-17 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"1428","ANNETTE ST","","CLENDENAN AVE","","","","7992308","13464963","307022.051","4835588.791","43.66225","-79.47222","1982-06-23 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","4"
"1429","PHARMACY AVE","","GORDON BAKER RD","GLENDINNING AVE","","","104044","13442443","318125.246","4852213.015","43.81179","-79.33424","1982-05-08 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1430","KIPLING AVE","","JOHN GARLAND BLVD","","","","907131","13453022","298476.091","4843731.004","43.73555","-79.57829","1982-05-08 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"1431","FINCH AVE E","","MIDDLEFIELD RD","","","","104202","13442502","324278.43","4852019.97","43.8099","-79.25768","1982-08-17 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
"1432","BRIMLEY RD","","ALEXMUIR BLVD","BRIMWOOD BLVD","","","9486959","13442432","322504.131","4852144.98","43.811064","-79.279731","1982-10-08 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1433","PORT UNION RD","","FANFARE AVE","LAWSON RD","","","2191998","13444382","333683.631","4849806.727","43.78972","-79.14091","1982-08-31 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1434","WESTON RD","","NORTHLAND AVE","PRIVATE ACCESS","","","10364900","13462180","306874.3631","4837439.6576","43.67895","-79.47408","1982-09-13 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1435","SHEPPARD AVE E","","SHORTING RD","","","","4876103","13444330","324986.31","4850006","43.79175","-79.24896","1982-09-14 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"1436","SHEPPARD AVE E","","GLEN WATFORD DR","PRIVATE ACCESS","","","106651","13445134","322809.13","4849354","43.78594","-79.27602","1982-09-21 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"1437","LAWRENCE AVE W","","BOLINGBROKE RD","PRIVATE ACCESS","","","30051990","13455864","308855.956","4841447.8880000003","43.71503","-79.44947","1982-08-10 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","1","","","","4"
"1438","BLACK CREEK DR","","PHOTOGRAPHY DR","PRIVATE ACCESS","","","8675","13460924","306260.69","4838213.29","43.68598","-79.48171","1982-08-10 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1439","ROYAL YORK RD","","LA ROSE AVE","","","","909246","13461359","302573.9975","4838023.7333","43.68417","-79.52739","1982-10-18 00:00:00.0","SCOOT","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"1440","CARLINGVIEW DR","","INTERNATIONAL BLVD","RENFORTH DR","","","30029306","13462783","297441.571","4837220.635","43.676864","-79.591063","1971-03-06 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1441","LOWER SHERBOURNE ST","","THE ESPLANADE","","","","1145616","13466844","315488.93","4834131.35","43.64906","-79.36728","1982-07-12 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","1","1","","","4"
"1442","LAWRENCE AVE W","","DUVAL DR","PRIVATE ACCESS","","NORTH PARK PLAZA","446206","13456793","306834.375","4840864.169","43.70977","-79.47455","1982-04-11 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1443","LAWRENCE AVE E","","BROCKLEY DR","","PRIVATE ACCESS","","4605051","13449737","323913.69","4845595","43.75208","-79.26244","1982-11-11 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1444","SHEPPARD AVE E","185m WEST OF","KENNEDY RD","PRIVATE ACCESS","AGINCOURT MALL ACCESS","","106971","0","321648.88","4849001","43.7828","-79.29049","1982-10-11 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1446","MOUNT PLEASANT RD","","ERSKINE AVE","","","","1138148","13456135","313505.16","4841189.76","43.71263","-79.39174","1982-11-25 00:00:00.0","MTSS","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1447","VICTORIA PARK AVE","","DENTON AVE","","","","3829409","13459140","321791.32","4839012.81","43.69289","-79.28899","1982-01-12 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","3"
"1449","DUFFERIN ST","","LIBERTY ST","PRIVATE ACCESS","APARTMENT BUILDING","","9234179","13468568","310702.07","4832795.33","43.63711","-79.42664","1983-04-21 00:00:00.0","Awaiting TransSuite Control","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
"1450","KEELE ST","","MURRAY ROSS PKWY","PRIVATE ACCESS","","","439282","13448065","305424.59","4847261.69","43.7673","-79.49199","1982-11-24 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1451","YORKDALE RD","","401 W ALLEN YORKDALE RAMP","PRIVATE ACCESS","YORKDALE SHOPPING CENTRE","","4940064","13454013","308854.93","4842849.54","43.72758","-79.44946","1968-03-07 00:00:00.0","TransSuite","","SAV","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1452","LAWRENCE AVE E","","CENTENNIAL RD","","","","107237","13445921","333234.926","4848437.996","43.7773626","-79.1465292","1983-01-26 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1453","SHEPPARD AVE E","","PARKWAY FOREST DR","PRIVATE ACCESS","FAIRVIEW MALL","","438190","13446518","317364.5667","4848220.1977","43.77588","-79.34371","1983-01-27 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","1","","4"
"1454","FINCH AVE E","","SKYMARK DR","PRIVATE ACCESS","","","10906834","13444344","316671.56","4850143.9","43.79318","-79.35227","1983-10-02 00:00:00.0","SCOOT","","SA2","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"1455","WYNFORD DR","","CONCORDE PL","WYNFORD HEIGHTS CRES","","","443981","13453804","318657.9887","4842835.9748","43.72736","-79.32777","1983-03-23 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1456","LAKE SHORE BLVD W","","COLBORNE LODGE DR","","","","1147135","13468529","308094.94","4832893.13","43.637865","-79.458968","1983-11-05 00:00:00.0","SCOOT","","FXT","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"1457","BAY ST","","ST JOSEPH ST","","","","8140673","13464231","313838.95","4835972.92","43.66565","-79.3877","1983-05-25 00:00:00.0","SCOOT","","SAP","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"1458","SHERBOURNE ST","","HOWARD ST","","","","7753807","13463233","314747.32","4836599.4","43.67129","-79.37642","1983-05-26 00:00:00.0","SCOOT","","SAP","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"1459","FINCH AVE W","","WESTMORE DR","","","","907173","13453185","296648.11","4843636.08","43.73469","-79.60102","1983-06-30 00:00:00.0","MTSS","","SAP","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","1","","","4"
"1460","QUEEN ST W","70m WEST OF","YONGE ST","","","","11226820","0","314457.0706","4834487.5587","43.65226","-79.38012","1983-03-08 00:00:00.0","TransSuite","","PED","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","2"
"1461","QUEEN ST W","","JOHN ST","","","","3948809","13466770","313565.99","4834223.08","43.64992","-79.39113","1983-07-21 00:00:00.0","MTSS","","FXT","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","1","","","4"
"1462","WYNFORD DR","","EGLINTON E ST DENNIS RAMP","PRIVATE ACCESS","","","3259848","13454290","318907.254","4842431.276","43.723682","-79.324728","1983-04-08 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"1463","WYNFORD DR","","EGLINTON W WYNFORD DR RAMP","PRIVATE ACCESS","","","444150","13454092","318804.452","4842600.047","43.72521","-79.326","1983-04-08 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","1","0","0","0","4"
"1464","EGLINTON AVE E","","ST DENNIS EGLINTON E RAMP","","","WYNFORD RAMP (EB)","444213","13454143","318992.22","4842557.13","43.72477573802","-79.32385297173","1983-04-08 00:00:00.0","SCOOT","","SAV","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","2"
"1465","PHARMACY AVE","","PINEMEADOW BLVD","CORINTHIAN BLVD","","","106276","13444341","318869.38","4850107","43.79281","-79.32496","1983-12-09 00:00:00.0","MTSS","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1466","ROYAL YORK RD","","NORSEMAN ST","","","","30030602","13468685","304214.969","4832778.5","43.636969","-79.507048","1983-09-15 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1467","STEELES AVE W","","CACTUS AVE","PALM GATE BLVD","","","10335730","13444337","309889.25","4850274.5","43.79445","-79.43654","1983-07-09 00:00:00.0","MTSS","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1468","LAWRENCE AVE E","","FORTUNE GT","","","","108993","13448378","327348.307","4846599.019","43.761009","-79.2197969","1983-08-11 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"1469","WARDEN AVE","","TOWER DR","","","","109724","13449474","321019.69","4845847","43.754392","-79.298383","1983-10-14 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1470","ROGERS RD","","OLD WESTON RD","WATT AVE","","","7131653","13461619","307390.285289","4837772.7099","43.681839","-79.4678735","1958-01-31 00:00:00.0","MTSS","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"1471","OLD KINGSTON RD","","MILITARY TRL","","","","106814","13445429","331108.4","4848932.12","43.78191","-79.173","1983-11-30 00:00:00.0","MTSS","","SAP","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"1472","JANE ST","70m NORTH OF","WILLIAM CRAGG DR","PRIVATE ACCESS","SHERIDAN MALL","","4723654","0","304048.53","4842336","43.72299","-79.50912","1983-12-15 00:00:00.0","MTSS","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","1","","4"
"1473","SHEPPARD AVE E","","BRECKON GT","BRENYON WAY","","","105003","13443237","328369.06","4850988","43.80053","-79.2069","1983-01-12 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"1474","NEILSON RD","","BERNER TRL","WICKSON TRL","","","105133","13443108","327491.4","4851161.98","43.80208","-79.21777","1984-02-15 00:00:00.0","MTSS","","SAP","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"1475","DANFORTH AVE","","WOODINGTON AVE","","","","1139648","13460873","319224.42","4838015.31","43.68396","-79.32086","1984-01-02 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"1476","YORKDALE RD","335m EAST OF","DUFFERIN ST","","YORKDALE MALL NORTH PARKING","","4940064","0","308489.276","4842919.572","43.72826","-79.45395","1983-08-12 00:00:00.0","Awaiting TransSuite Control","","SAV","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"1477","WILSON AVE","","ALLINGHAM GDNS","PRIVATE ACCESS","","","9879309","13452740","309402.38","4843738.15","43.7356","-79.44266","1984-12-04 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1478","BAY ST","12m NORTH OF","HAGERMAN ST","","","","10906585","13466048","314205.277","4834715.209","43.65436","-79.38319","1984-03-28 00:00:00.0","TransSuite","","PED","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","2"
"1479","BLOOR ST W","","DURIE ST","","","WEST INTERSECTION","9392345","13466857","306471.409887","4834284.83935","43.65054","-79.47906","1984-03-27 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","1","","","","3"
"1480","CHURCH ST","","ALEXANDER ST","","","","6535342","13464545","314453.23","4835757.42","43.66371","-79.38007","1984-06-27 00:00:00.0","SCOOT","","SAP","1.0 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"1481","EGLINTON AVE W","","COMMERCE BLVD","PRIVATE ACCESS","","490m SW of RENFORTH DR","14303951","0","297437.913","4835622.003","43.6624402927778","-79.5912800566667","1986-07-08 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
"1482","QUEENS PARK CRES W","","HOSKIN AVE","","","","8128862","13464381","313344.38","4835879","43.66506","-79.39397","1985-04-29 00:00:00.0","SCOOT","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","2"
"1483","EGLINTON AVE W","","EXPLORER DR","","","560m NE of CENTENNIAL PARK BLVD","30012606","0","297194.484","4835314.983","43.65977","-79.59417","1985-09-25 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"1484","EGLINTON AVE W","","CENTENNIAL PARK BLVD","ORBITOR DR","","","30012607","13466247","296846.416","4834881.673","43.65587","-79.59843","1988-07-01 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","4"
"1485","MCCOWAN RD","","TRITON RD","","","","107587","13446387","324700.98","4848193.96","43.77555","-79.25266","1985-03-22 00:00:00.0","Awaiting TransSuite Control","","SAV","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"1486","STEELES AVE W","","MARTIN GROVE RD","","","","906488","13449574","296459.656","4846216.981","43.75789","-79.60344","1985-12-16 00:00:00.0","Awaiting TransSuite Control","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","1","","","4"
"1487","STEELES AVE W","","400 S STEELES AVE W RAMP","PRIVATE ACCESS","","WEST INTERSECTION","14303958","14303959","301741.648","4847792.99","43.7720346705556","-79.5379886877778","1985-09-19 00:00:00.0","TransSuite","","SA2","1.2 m/s (FDW based on 3/8th, 5/8th rule)","0","","","","3"
"1488","ADELAIDE ST W","","PORTLAND ST","","","","1146265","13467481","312800.218","4833759.504","43.64575","-79.4006","1985-11-07 00:00:00.0","TransSuite","","SAP","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"1489","WELLINGTON ST W","","JOHN ST","","","","1146352","13467525","313719.294","4833709.883","43.64529","-79.38918","1985-08-14 00:00:00.0","TransSuite","","FXT","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","3"
"1490","WARDEN AVE","","BAMBURGH CRCL","","","NORTH INTERSECTION","3049683","13442145","318898.092","4852707.787","43.81619","-79.324548","1984-01-08 00:00:00.0","TransSuite","","SA2","1.0 m/s (FDW based on full crossing @1.2m/s)","0","","","","4"
